ID,FORM,XPOSTAG,NER
372,geme2-{d}en-lil2,NE,PN
373,inim-lugal,NE,PN
374,ki,N,O
374,nin-an-si-kam,NE,PN
375,2(disz),NU,O
375,ur-sur,NE,PN
376,ku6-bi,N,O
376,3(gesz2),NU,O
376,1(u),NU,O
376,9(asz),NU,O
376,1(barig),N,O
376,4(ban2),N,O
376,gur,N,O
377,2(asz),NU,O
377,2(barig),N,O
377,en-nam-szita-{d}szul-gi,NE,PN
378,ki,N,O
378,lu2-i3-sa6,NE,PN
379,2(asz),NU,O
379,2(barig),N,O
379,nin-i3-kusz2,NE,PN
380,1(disz),NU,O
380,u4-{d}szara2,NE,PN
381,giri3,N,O
381,lu2-kal-la,NE,PN
382,szu,N,O
382,a-al-la-ha-ru,NE,PN
383,pi5-a-num2,NE,PN
384,ki,N,O
384,ar-sza-bi2-in-num2,NE,PN
385,a-ga-{d}en-lil2-le,NE,PN
385,sukkal,N,O
386,dumu,N,O
386,...,O,O
387,ki-su7,N,O
387,gesz-BU-um,NE,FN
387,gub-ba,V,O
388,6(disz),NU,O
388,gurusz,N,O
388,ugula,N,O
388,gesz-sa6,NE,PN
389,ba-usz2,V,O
390,ki,N,O
390,ku3-{d}nanna,NE,PN
391,sze,N,O
391,KU-szuku-ni-du10,NE,FN
391,mu-kux(DU),N,O
392,1(disz),NU,O
392,dug,N,O
392,dida,N,O
392,1(ban2),N,O
392,zi3,N,O
392,lu2-e2,NE,PN
392,lu2,N,O
392,kin-gi4-a,N,O
393,sza3,N,O
393,e2,N,O
393,esz3-ki-du10,NE,PN
393,ra2-gaba,N,O
394,2(barig),N,O
394,3(ban2),N,O
394,a-iri-mu,NE,PN
395,kiszib3,N,O
395,5(disz),NU,O
395,nigir-sa6,NE,PN
396,PA,N,O
396,ur-sze-il2-la2,NE,PN
397,ugula,N,O
397,tir,N,O
397,nin-sag-e-ki-ag2,NE,PN
398,lu2-{d}isztaran,NE,PN
399,mu,N,O
399,lu2-lu2,NE,PN
399,en,N,O
399,{d}dumu-zi(MU),NE,DN
399,ba-a-hun,V,O
400,he2-dab5,N,O
400,ki-sur-ra{ki},N,O
401,u4,N,O
401,1(u),NU,O
401,8(disz)-kam,NU,O
402,giri3,N,O
402,lugal-nina{ki}-sze3,NE,PN
403,giri3,N,O
403,sze-ri-a,NE,PN
404,6(disz),NU,O
404,udu,N,O
405,1(u),NU,O
405,sze,N,O
405,gur,N,O
406,mu,N,O
406,nina{ki}-ka,NE,GN
406,ba-hul,V,O
407,tur-ki,NE,PN
408,ki,N,O
408,nin-mu-ba-mu-ARAD2,NE,PN
409,dumu,N,O
409,amar-ma-ma,NE,PN
410,...,N,O
410,2(barig),N,O
410,3(ban2),N,O
410,AN-A,NE,PN
411,4(u),NU,O
411,5(disz),NU,O
411,gurusz,N,O
411,u4,N,O
411,1(disz)-sze3,NU,O
411,a2,N,O
411,inim-{d}nin-x-x-an-ka,NE,PN
411,sze,N,O
411,ba-a,V,O
412,2(gesz2),NU,O
412,5(u),NU,O
412,2(disz),NU,O
412,udu,N,O
413,iri-mu-ma-du10,NE,PN
413,...,O,O
414,bala,N,O
414,i-mu-na-si,NE,PN
415,a-sza3,N,O
415,{gesz}ba-bil2-la,NE,FN
416,nin-e2-nina{ki},NE,PN
416,lu2,N,O
416,kas4,N,O
417,3(gesz2),NU,O
417,3(u),NU,O
417,6(disz),NU,O
417,gurusz,N,O
417,u4,N,O
417,1(disz)-sze3,NU,O
418,{d}lamma-ki-ur5-sa6,NE,PN
419,giri3-se3-ga,N,O
419,{gesz}kiri6,N,O
419,lugal-ku3-ba-gur,NE,PN
420,x,O,O
420,sze,N,O
420,...,O,O
421,a-sza3,N,O
421,igi-{d}gesztin-an-ka,NE,FN
422,dah-...,NE,PN
423,u2-u2-u2,NE,PN
424,3(disz),NU,O
424,sila3,N,O
424,kasz,N,O
424,2(disz),NU,O
424,sila3,N,O
424,ninda,N,O
424,3(disz),NU,O
424,gin2,N,O
424,szum2,N,O
424,3(disz),NU,O
424,gin2,N,O
424,i3,N,O
424,2(disz),NU,O
424,gin2,N,O
424,naga,N,O
425,ki,N,O
425,la-sza,NE,PN
426,kiszib3,N,O
426,bi2-da,NE,PN
426,nu-banda3,N,O
427,a-sza3,N,O
427,nin-nig2-erim2-ki,NE,FN
428,bu-ri2-tum,NE,PN
429,dumu,N,O
429,a-tal,NE,PN
430,{d}nin-pa-e3,NE,DN
431,giri3,N,O
431,nin-dingir-ra,NE,PN
432,{d}mes-lam-ta-e3-a,NE,DN
433,7(disz),NU,O
433,gurusz,N,O
433,ugula,N,O
433,i-sar-ru-um,NE,PN
434,ki,N,O
434,gan-{d}li9-si4,NE,PN
434,dumu,N,O
434,geme2-e11,NE,PN
435,{d}ba-ba6-palil,NE,PN
435,lu2,N,O
435,kin-gi4-a,N,O
435,lugal,N,O
436,ki,N,O
436,gi-nu-dingir,NE,PN
437,ki,N,O
437,ar-wa-tum,NE,PN
438,u4,N,O
438,x,O,O
438,nu-ub-tuku,V,O
439,ki,N,O
439,lugal-nir-gal2,NE,PN
440,lugal-ki-ag2,NE,PN
440,i3-dab5,V,O
441,ba-la,NE,PN
441,engar,N,O
442,1(u),NU,O
442,1(barig),N,O
442,kiszib3,N,O
442,lugal-mudra5,NE,PN
443,1(disz),NU,O
443,sila4,N,O
443,AN,O,O
443,...-x,O,O
444,i-di3-li2-{d}iszkur,NE,PN
444,dumu,N,O
444,i-di3-na-bu-um,NE,PN
445,2(u),NU,O
445,2/3(disz),NU,O
445,ma-na,N,O
445,siki-kur-ra,N,O
445,tug2,N,O
445,nig2-lam2,N,O
445,3(disz)-kam,NU,O
445,us2,V,O
446,lugal,N,O
446,unu(NINA){ki},NE,GN
446,{gesz}u3-suh5{ki},NE,GN
447,dumu,N,O
447,lu2-ku4-la,NE,PN
448,2(barig),N,O
448,3(ban2),N,O
448,a-ra-ab-iri-na,NE,PN
449,{d}sza-u3-sza,NE,PN
450,gu2,N,O
450,i7,N,O
450,gurusz-gin7-du-ka,NE,WN
451,giri3,N,O
451,ku3-x-...,NE,PN
452,giri3,N,O
452,a-x,NE,PN
452,u3,CNJ,O
452,a2-ga-ga,NE,PN
453,lugal,N,O
453,unu{ki}-x,NE,GN
453,ul-luh-i3-si-in{ki},NE,GN
454,ki,N,O
454,ur-{d}a-ba-ba-ka,NE,PN
455,ab-ba-tur,NE,PN
455,szu,N,O
455,ba-ti,V,O
456,1(disz),NU,O
456,sag,N,O
456,munus,N,O
456,inim-ma-dingir-ne2-zi,NE,PN
456,mu-ni-im,N,O
457,5(u),NU,O
457,7(disz),NU,O
457,masz2,N,O
458,8(disz),NU,O
458,sar,N,O
458,kin,N,O
458,u2,N,O
458,sahar-ba,N,O
458,kab2-ku5,N,O
458,amar-{gesz}kisig2,NE,FN
459,3(asz),NU,O
459,gur,N,O
459,ki,N,O
459,...,O,O
460,dumu,N,O
460,mu-szesz,NE,PN
461,kiszib3,N,O
461,{d}en-sig-nun-palil,NE,PN
462,{d}en-lil2-ib2-gu-ul,NE,PN
463,ugula,N,O
463,lugal-i3-di3,NE,PN
464,ugula,N,O
464,nin-en-sa6,NE,PN
465,nin-di-ni,NE,PN
465,i3-dab5,V,O
466,ki,N,O
466,i3-ne-ba,NE,PN
467,5(disz),NU,O
467,sila3,N,O
467,kasz,N,O
467,5(disz),NU,O
467,sila3,N,O
467,ninda,N,O
467,5(disz),NU,O
467,gin2,N,O
467,szum2,N,O
468,siskur2,N,O
468,giri3,N,O
468,da-a-ga-mu,NE,PN
468,igi-du8,N,O
469,inim,N,O
469,lu2-{d}szu-luh,NE,PN
470,{d}suen-{d}szara2-ki-ag2,NE,FN
470,gub-ba,V,O
471,mu,N,O
471,us2-sa,V,O
471,uri5{ki}-ma,NE,GN
471,ba-hul,V,O
472,szul-e2-du3-du3,NE,PN
473,ki-su7,N,O
473,gaba-{d}hendur-sag,NE,FN
473,gub-ba,V,O
474,nin-i3-sa6,NE,PN
475,i3-dub,N,O
475,a-sza3,N,O
475,szesz-bara2,NE,FN
476,mu,N,O
476,dam,N,O
476,es3-sa-tu,NE,PN
477,ad-da-mu,NE,PN
477,sukkal,N,O
477,gaba-asz,N,O
478,{d}szul-gi-a-a-mu,NE,PN
479,1(disz),NU,O
479,ur-{d}gir2-sar-ku3,NE,PN
480,ki,N,O
480,an(HAL)-ne2,NE,PN
481,ki,N,O
481,lugal-ba,NE,PN
482,ur-{d}gu-gur5,NE,PN
483,giri3,N,O
483,{d}be-la-at-dar-e2-ba-an,NE,PN
484,3(disz),NU,O
484,nin-ba-tuku-szem5-du10-gal,NE,PN
485,ugula,N,O
485,zi-x-ga,NE,PN
486,ugula,N,O
486,szesz-sa6-ga-mu,NE,PN
487,ma-al-ku,NE,FN
487,gub-ba,V,O
488,EN-x,NE,PN
489,ib2-gid2,V,O
490,kiszib3,N,O
490,ama-igi-du,NE,PN
490,szusz3,N,O
491,kiszib3,N,O
491,a-bi2-nar-da,NE,PN
491,ma2-lah5,N,O
492,mu,N,O
492,{d}szu-{d}suen,NE,RN
492,lugal,N,O
492,uri5{ki}-ma-ke4,NE,SN
492,na-ru2-a-mah,N,O
492,{d}nirah,NE,DN
492,mu-na-du3,V,O
493,...,O,O
493,giri3-se3-ga,N,O
493,x-gin7,NE,DN
493,umma{ki},NE,SN
494,2(disz),NU,O
494,{gesz}al,N,O
495,ur-{gesz}gigir-re,NE,PN
496,ugula,N,O
496,ur-me-kul-ab,NE,PN
497,en-x-...,NE,PN
497,sagi,N,O
497,maszkim,N,O
498,szu-da-da,NE,PN
499,gu2-u3-gu2,NE,PN
500,ki,N,O
500,{d}x-ba-mu,NE,PN
501,ur-{d}mah-di-an-ka,NE,PN
502,masz-ki-da,NE,PN
503,szu-er3,NE,PN
504,1(asz),NU,O
504,nig2-gur11-x-ma-x,NE,PN
505,ba-ga-a,NE,PN
506,ARAD2-na-KA,NE,PN
507,1(asz),NU,O
507,szesz-tur,NE,PN
507,du3-a:ku5,N,O
508,...,O,O
508,1(ban2),N,O
508,dumu,N,O
508,ga2-kam,NE,PN
509,ki,N,O
509,iri-da-na,NE,PN
509,aszgab-ta,N,O
510,1(gesz2),NU,O
510,2(u),NU,O
510,9(disz),NU,O
510,udu,N,O
510,1(disz),NU,O
510,sila3,N,O
510,sze-bi,N,O
510,3(barig),N,O
510,3(ban2),N,O
510,i-ar-ha,NE,PN
511,a-pi4-sal4{ki},NE,FN
511,gub-ba,V,O
512,giri3,N,O
512,il-qi2-ib-ri,NE,PN
512,dub-sar,N,O
513,mu,N,O
513,gu-za,N,O
513,{d}en-lil2-la2,NE,DN
513,ba-dim2,V,O
514,1(disz),NU,O
514,sa6-tur,NE,PN
515,1(disz),NU,O
515,sila4,N,O
515,ku5-ra2-mu,NE,PN
516,1(gesz2),NU,O
516,1(u),NU,O
516,2(disz),NU,O
516,udu,N,O
516,u2,N,O
517,2(asz),NU,O
517,4(barig),N,O
517,3(ban2),N,O
517,gur,N,O
517,ki,N,O
517,dingir-du11-ga,NE,PN
518,tur-i3-li2,NE,PN
519,ki,N,O
519,ti-ni-mu,NE,PN
520,ki,N,O
520,lu2-{d}...-ka,NE,PN
520,sipa-ta,N,O
521,giri3,N,O
521,hal-hal-la,NE,PN
522,ki,N,O
522,nam-ti-ab,NE,PN
523,2(asz),NU,O
523,2(barig),N,O
523,dingir-er3-e-eb,NE,PN
524,ki,N,O
524,{d}sza-u18-sza,NE,PN
525,1(asz),NU,O
525,1(barig),N,O
525,nin-mu-da-kusz2,NE,PN
526,gudu4,N,O
526,{d}nin-szubur-ga2,NE,DN
526,PAP,O,O
527,lu2-ma-ri2,NE,PN
528,za-na-nu-um,NE,PN
529,kiszib3,N,O
529,ez-bu-um,NE,PN
530,mu,N,O
530,us2-sa,V,O
530,bu-ba-e{ki},NE,GN
530,ba-hul,V,O
531,1(asz),NU,O
531,1(barig),N,O
531,ki-tusz-lu2,NE,PN
532,1(u),NU,O
532,ab2,N,O
533,...,O,O
533,ga,N,O
534,{d}lamma-di-mu,NE,PN
534,nu-banda3-da,N,O
534,maszkim,N,O
535,giri3,N,O
535,{d}szara2-za-me,NE,PN
536,KA-me-x,NE,PN
536,sukkal,N,O
536,gaba-ta,N,O
537,ki,N,O
537,ka-ka,NE,PN
538,ur-il2,NE,PN
539,ba-ta-ab-e3,NE,PN
540,ur-{d}sud3-da,NE,PN
540,dam-gar3,N,O
541,en,N,O
541,{d}inanna,NE,DN
541,pu-ug-lu,NE,PN
542,6(disz),NU,O
542,1/2(disz),NU,O
542,sar,N,O
542,kin,N,O
542,sahar,N,O
542,e,N,O
542,sa-dur2-ra,N,O
542,a-sza3,N,O
542,igi-u8-udu-a,NE,FN
543,2(disz),NU,O
543,sila3,N,O
543,i3-gesz,N,O
544,mu,N,O
544,ur-{d}nin-gidri,NE,PN
544,{d}inanna,NE,DN
544,ba-hun,V,O
545,lu2-i3-di3,NE,PN
546,mu,N,O
546,us2-sa,V,O
546,kuara,NE,GN
546,ba-hul,V,O
547,3(disz),NU,O
547,2/3(disz),NU,O
547,gin2,N,O
547,1(u),NU,O
547,5(disz),NU,O
547,sze,N,O
547,ku3,N,O
548,lu2-{d}szul-...,NE,PN
549,ab-ba-ne-ne,NE,PN
550,ugula,N,O
550,ib-ni,NE,PN
551,dam-a-mu,NE,PN
552,ki,N,O
552,nu-ur2-{d}iszkur-ta,NE,PN
552,ba-zi,V,O
553,lugal-{gesz}x,NE,PN
553,szabra,N,O
553,i3-dab5,V,O
554,geme2,N,O
554,lugal-muru2,NE,PN
554,dumu,N,O
554,lugal-nesag2-e-ka,NE,PN
555,szu-gid2,N,O
555,ki,N,O
555,x-ki-a,NE,PN
555,ensi2,N,O
555,iri-sa12-rig7{ki}-ta,NE,SN
556,2(barig),N,O
556,3(ban2),N,O
556,lu2-du10-du10-ga,NE,PN
557,usz2,V,O
557,ur-e2-zi-da,NE,PN
558,a-sza3,N,O
558,KA-TUL2,NE,FN
559,8(bur3),N,O
559,2(bur3),N,O
559,1(esze3),N,O
559,1/4(iku),N,O
559,GAN2,N,O
559,murgu2,N,O
560,lugal,N,O
560,e2-sag-da-na{ki},NE,GN
560,ga-esz-sza{ki},NE,GN
561,{d}er3-ra-szu-um,NE,PN
562,...,O,O
562,n(ban2),N,O
562,5(disz),NU,O
562,sila3,N,O
562,sze-ba,N,O
562,geme2,N,O
562,kikken-na,N,O
563,lu2-sa6-i3-zu,NE,PN
564,giri3,N,O
564,na-hi-mu-um,NE,PN
565,ki,N,O
565,en-he2-gal2,NE,PN
566,ki,N,O
566,er3-ra-ma-lik,NE,PN
567,a-sza3,N,O
567,i7-gaba-sal4-la,NE,FN
568,4(disz),NU,O
568,ur-iri-da,NE,PN
569,a-sza3,N,O
569,ri-ba-ga-da-x-dim2-x,NE,FN
570,mu,N,O
570,i-bi-{d}suen,NE,PN
570,...-ba-am3,NE,DN
570,ba-hun,V,O
571,kiszib3,N,O
571,lu2-du10-ga,NE,PN
571,szusz3,N,O
572,sze-ba,N,O
572,u3,CNJ,O
572,a-sza3,N,O
572,am-ri2-ma{ki},NE,FN
573,giri3,N,O
573,ha-da-ti,NE,PN
573,sukkal,N,O
574,ri-iz-dingir,NE,PN
574,i3-dab5,V,O
575,dumu,N,O
575,ka-ba-dingir,NE,PN
576,4(u),NU,O
576,kiszib3,N,O
576,nin-geme2-dumu-ni-x,NE,PN
577,giri3,N,O
577,inim-zi-da-x-a,NE,PN
578,nin-x-um,NE,PN
578,kuruszda,N,O
579,kiszib3,N,O
579,a-sze-...,NE,PN
580,2(disz),NU,O
580,pu-su2-si2-isz,NE,PN
581,diri-ga-am3,V,O
582,...,O,O
582,gin2,N,O
582,1(asz),NU,O
582,x,O,O
582,...,O,O
583,igi,N,O
583,a-al-la-ni,NE,PN
584,...,O,O
584,PAP,O,O
585,...,O,O
585,1(ban2),N,O
585,dumu,N,O
585,ur-{d}szara2,NE,PN
586,nesag,N,O
586,{d}en-lil2-la2-sze3,NE,DN
587,bahar3,N,O
587,ka-bur,N,O
588,kab2-ku5,N,O
588,a-sag-du3-du,NE,FN
589,dumu,N,O
589,lu2-dingir-ra-a-x,NE,PN
590,ugu2,N,O
590,geme2-{d}gesz,NE,PN
591,1(disz),NU,O
591,masz2,N,O
591,ur-{d}la-sza-ulu3,NE,PN
591,gudu4,N,O
591,{d}nin-ur4-ra,NE,DN
591,x,O,O
592,giri3,N,O
592,{d}ba-ba6-nin-am3,NE,PN
592,sukkal,N,O
593,kiszib3,N,O
593,ur-ma-ni,NE,PN
594,1(bur'u),N,O
594,5(bur3),N,O
594,2(esze3),N,O
594,3(iku),N,O
594,1/2(iku),N,O
594,GAN2,N,O
594,gesz-ur3-ra,V,O
594,a-ra2,N,O
594,1(disz)-kam,NU,O
594,4(iku),N,O
594,1/2(iku),N,O
594,GAN2-ta,N,O
595,e2,N,O
595,{d}nanna-sze3,NE,DN
596,2(barig),N,O
596,ki-sza-ra-ba,NE,PN
597,mu,N,O
597,us2-sa,V,O
597,elam-ma,NE,GN
597,ba-hul,V,O
598,{d}suen-i-ti,NE,PN
599,ki,N,O
599,lugal-nam-mah-zu,NE,PN
600,u3,CNJ,O
600,a-sza3,N,O
600,i7,N,O
600,tug2,NE,WN
601,6(asz),NU,O
601,gur,N,O
601,kiszib3,N,O
601,su-hu-tum,NE,PN
602,ensi2,N,O
602,umma{ki}-ka,NE,SN
603,mu,N,O
603,zu2-lum{ki},NE,GN
603,ba-hul,V,O
604,dumu,N,O
604,dam-ki-na,NE,PN
605,dumu,N,O
605,ad-di3-la-ad,NE,PN
606,ki-tusz-lu2,NE,PN
607,zah3,V,O
607,...-da-da,NE,PN
608,3(asz),NU,O
608,sze-il-ha-ha,NE,PN
609,mu,N,O
609,us2-sa,V,O
609,si-ti-in-ru-bu-um{ki},NE,GN
609,ba-hul,V,O
610,1(u),NU,O
610,2(disz),NU,O
610,2/3(disz),NU,O
610,sar,N,O
610,kab2-ku5,N,O
610,da-ur3,NE,FN
611,wa-at-ra-at-ha-tum,NE,PN
612,ur-{d}tu,NE,PN
613,nin-a-na,NE,PN
613,szu,N,O
613,ba-ti,V,O
614,dumu,N,O
614,ur-{d}nin-gal,NE,PN
615,3(disz),NU,O
615,nin-an-na-tum2,NE,PN
616,1(disz),NU,O
616,geme2-{d}da-ni,NE,PN
617,8(disz),NU,O
617,sila3,N,O
617,4(disz),NU,O
617,gin2,N,O
617,ama-ug-sze-er,NE,PN
618,1/2(disz),NU,O
618,ga-ti-e,NE,PN
619,nin-sun2-{d}nu-musz-da,NE,PN
620,a-an-na-ti,NE,PN
620,gaba-ta,N,O
621,a-a-ba-bad,NE,PN
621,i3-dab5,V,O
622,giri3,N,O
622,A-kal-la,NE,PN
623,nin9-a-mu-gi4,NE,PN
624,2(asz),NU,O
624,mun,N,O
624,gur,N,O
625,giri3,N,O
625,lu2-mu-du10-ga,NE,PN
626,lugal-uszur4,NE,PN
627,e2,N,O
627,e2-inim-{d}szara2,NE,TN
628,ki,N,O
628,a-hu(RI)-da-mi-iq,NE,PN
628,sipa-ta,N,O
629,kiszib3,N,O
629,si-ra-zu,NE,PN
630,4(ban2),N,O
630,la2,V,O
630,1(disz),NU,O
630,sila3,N,O
630,{d}szara2-gal-zu,NE,PN
631,ki-la2-bi,N,O
631,2(disz),NU,O
631,5/6(disz),NU,O
631,sar,N,O
631,1(disz),NU,O
631,gin2,N,O
632,lu2-na-na,NE,PN
632,x,O,O
632,x,O,O
633,i7,N,O
633,gibil,V,O
633,idigna-a,NE,WN
634,2(asz),NU,O
634,a-ga-tum,NE,PN
635,giri3,N,O
635,geme2-usz-mu,NE,PN
636,1(bur3),N,O
636,1(esze3),N,O
636,1/4(iku),N,O
636,GAN2,N,O
636,3(u),NU,O
636,gur,N,O
636,...,O,O
637,kiszib3,N,O
637,nin-mu-me-gur,NE,PN
638,giri3,N,O
638,ensi2-ka{ki},NE,PN
638,dub-sar,N,O
639,giri3,N,O
639,za-li-a,NE,PN
639,sukkal,N,O
640,ki,N,O
640,ur-gal,NE,PN
641,iti,N,O
641,a2-ki-ti,NE,MN
642,kiszib3,N,O
642,amar-sun2-zi-da,NE,PN
643,2(asz),NU,O
643,2(barig),N,O
643,2(ban2),N,O
643,gur,N,O
643,ki,N,O
643,lu2-sukkal,NE,PN
643,lu2-tar,NE,PN
644,ki,N,O
644,lugal-dub-sar,NE,PN
645,{d}utu-mu-zu,NE,PN
646,1(asz),NU,O
646,gur,N,O
646,a-pi-la-sza,NE,PN
647,ki,N,O
647,i-szar-ru-um-ma,NE,PN
648,kiszib3,N,O
648,lugal-x-ga,NE,PN
649,ki,N,O
649,hu-hu-um-ti,NE,PN
650,szunigin,N,O
650,5(u),NU,O
650,4(asz),NU,O
650,5(ban2),N,O
650,4(disz),NU,O
650,sila3,N,O
650,gur,N,O
651,ur-{d}sum-x-da,NE,PN
651,dumu,N,O
651,ur-{d}sun2,NE,PN
652,kiszib3,N,O
652,nam-sza3-tam,N,O
652,nin-a-i3-sa6,NE,PN
653,1/2(disz),NU,O
653,...-du10-ga,NE,PN
654,kiszib3-bi,N,O
654,2(disz),NU,O
654,kiszib3,N,O
654,e2-zi-sza3-gal2,NE,PN
655,ki,N,O
655,AB-na-a,NE,PN
656,mu,N,O
656,lu2-sza-lim,NE,PN
657,4(disz),NU,O
657,dur2-TUL2,NE,PN
658,ur-{d}mes-lam-ta-e3-a,NE,PN
658,dumu,N,O
658,ur-{d}nin-e2-gal,NE,PN
659,e2-gal-im-x,NE,PN
659,engar,N,O
660,mu,N,O
660,a-ba-al{ki},NE,GN
660,ba-hul,V,O
661,2(disz),NU,O
661,ma-na,N,O
661,1(disz),NU,O
661,1/3(disz),NU,O
661,gin2,N,O
661,1(u),NU,O
661,5(disz),NU,O
661,sze,N,O
661,ku3-babbar,N,O
662,geme2-{d}dumu-zi-da-sze,NE,PN
662,maszkim,N,O
663,ugula,N,O
663,inim-{d}gu-la,NE,PN
664,2(u),NU,O
664,1(disz),NU,O
664,udu,N,O
664,...,O,O
665,{d}szara2-a2-mah,NE,PN
666,giri3,N,O
666,hal-li2-a,NE,PN
666,dub-sar,N,O
667,a-sza3,N,O
667,gibil-ku-li,NE,FN
668,sipa,N,O
668,umma{ki}-me,NE,SN
669,3(disz),NU,O
669,sza-at-{d}ma-mi,NE,PN
670,ur-bad3-tibirx(KU)-ra,NE,PN
671,kiszib3,N,O
671,za-na-gu-la,NE,PN
672,4(disz),NU,O
672,sar,N,O
672,kab2-ku5,N,O
672,da-x-...,NE,FN
673,ugula,N,O
673,nin-mu-ku3-zu,NE,PN
674,lu2,N,O
674,lu2-si,NE,PN
674,muhaldim-ra,N,O
675,mu,N,O
675,us2-sa,V,O
675,ia3-bi-bu-um{ki},NE,GN
675,ba-hul,V,O
676,4(asz),NU,O
676,du,V,O
676,e2-mah-ki-bi,NE,PN
677,ab-ba-gi-na,NE,PN
677,ma-ri2{ki}-a,NE,GN
678,Nam-ti-x,NE,PN
679,...-sa6-sa6,NE,PN
680,1(disz),NU,O
680,ab-ba-du10-gi-na,NE,PN
681,ki-su7,N,O
681,ki-ma-da-sal4-la,NE,FN
681,gub-ba,V,O
682,i7,N,O
682,gibil,V,O
682,i7-{d}szul-pa-e3,NE,WN
683,4(u),NU,O
683,a-gar-szuszin{ki},NE,FN
684,ur-{d}u2-sza3-i3-li2,NE,PN
685,a-sza3,N,O
685,gu2-kir11-x,NE,FN
686,ki,N,O
686,igi-gal2-{d}lugal-uru11{ki},NE,PN
687,1(asz@c),NU,O
687,nam-la2-a,NE,PN
688,4(disz),NU,O
688,ur-er3,NE,PN
689,iti,N,O
689,sze-il2-la-sze3,NE,MN
690,a2-i3-a2,NE,PN
691,ki,N,O
691,a-ka-du6,NE,PN
692,n,NU,O
692,4(barig),N,O
692,1(ban2),N,O
692,gur,N,O
692,ki,N,O
692,ha-la-{d}ba-ba6-kam,NE,PN
693,1(disz),NU,O
693,ab-ba-a-num2,NE,PN
694,1(disz),NU,O
694,sila4,N,O
694,zi2-na-na,NE,PN
695,{d}nin-mar{ki}-a2-dah,NE,PN
695,szu,N,O
695,ba-ti,V,O
696,dumu,N,O
696,{d}lugal-gesz-gi-banda3{da},NE,PN
697,nu-ur2-i3-li2,NE,PN
697,engar,N,O
698,mu,N,O
698,in-szum{ki},NE,GN
698,ba-hul,V,O
699,nin-ur5-sa6,NE,PN
700,me-ha-a,NE,PN
700,aga3-us2-gal,N,O
701,dumu,N,O
701,aga3-us2-gal,NE,PN
702,giri3,N,O
702,szesz-gu-la,NE,PN
703,mu,N,O
703,hu-hu-ri{ki},NE,GN
703,ba-hul,V,O
704,1(u),NU,O
704,8(disz),NU,O
704,sze,N,O
704,ku3,N,O
704,szuku,N,O
704,na-ba-x,NE,PN
705,i3-x-...,NE,PN
706,2(disz),NU,O
706,{d}nin-e2-an-na,NE,PN
707,a-hu-a-ga,NE,PN
707,sukkal,N,O
708,8(disz),NU,O
708,sila3,N,O
708,4(disz),NU,O
708,gin2,N,O
708,lu2-szu-nir-re,NE,PN
708,u3,CNJ,O
708,lu2-u3-mu,NE,PN
709,2(disz),NU,O
709,lugal-dub,NE,PN
709,dumu,N,O
709,nin9-gu-la,NE,PN
710,ki,N,O
710,er3-ra-a-tu,NE,PN
711,lugal-ga2-tum3-du10,NE,PN
712,ur-esz3-hi-nun,NE,PN
713,LAK384-pa-e3,NE,PN
713,i3-dab5,V,O
714,giri3,N,O
714,ur-sila-sukkal,NE,PN
715,ki,N,O
715,lu2-{d}ur-{d}szara2,NE,PN
716,ri-ri-ga,V,O
717,szunigin,N,O
717,5(disz),NU,O
717,sila3,N,O
717,kasz,N,O
717,saga,V,O
717,szunigin,N,O
717,3(disz),NU,O
717,sila3,N,O
717,kasz,N,O
718,be-li2-a-ma-at,NE,PN
718,i3-dab5,V,O
719,kiszib3,N,O
719,lu2-ra-ba,NE,PN
719,sukkal,N,O
720,ur-ab,NE,PN
721,ki,N,O
721,ha-szi-ma-tal,NE,PN
722,1(u),NU,O
722,1(barig),N,O
722,kiszib3,N,O
722,geme2-{d}dumu-zi-x,NE,PN
723,3(disz),NU,O
723,e-ri2-ma-da,NE,PN
724,1(disz),NU,O
724,inim-{d}ba-ba6-en-kal,NE,PN
724,dumu,N,O
724,inim-{d}szara2-za,NE,PN
725,ugula,N,O
725,sipa-na-kur2,NE,PN
726,a-sza3,N,O
726,lugal-sza3-guru7,NE,FN
727,8(disz),NU,O
727,sila3,N,O
727,4(disz),NU,O
727,gin2,N,O
727,lu2-ab-u2-ka,NE,PN
728,szu,N,O
728,ba-ti,V,O
729,mu,N,O
729,us2-sa,V,O
729,u-pi5{ki},NE,GN
729,ba-hul,V,O
730,2(barig),N,O
730,3(ban2),N,O
730,{d}szara2-kam,NE,PN
731,kiszib3,N,O
731,lam-lam,NE,PN
731,nu-banda3,N,O
731,szu-ku6,N,O
732,i-din-{d}suen,NE,PN
733,1(asz),NU,O
733,saga,V,O
733,1(asz),NU,O
733,du,V,O
733,ba-ga-ri2,NE,PN
734,...,O,O
734,giri3-x-x,O,O
735,dumu,N,O
735,a2-ra2-a,NE,PN
735,szusz3,N,O
736,giri3,N,O
736,{d}nanna-ma-ba,NE,PN
736,dub-sar,N,O
737,...,O,O
737,azlag4-gal,NE,PN
737,dumu-ni,N,O
738,hu-ba-na,NE,PN
739,ARAD2-a-na,NE,PN
740,na-da-tum,NE,PN
741,mu,N,O
741,ug3-sa6-ga{ki},NE,GN
741,ba-hul,V,O
742,szesz-ki-lu5,NE,PN
743,2(asz),NU,O
743,saga,V,O
743,u4-{d}iszkur,NE,PN
744,mu,N,O
744,{d}ur-{d}namma,NE,RN
744,lugal,N,O
745,3(asz),NU,O
